,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3248,2018-12-10,2021-11-22,33.0,38.444953784578765,16.49985995326898,9.7158203125
3249,2018-12-10,2021-10-20,32.0,36.38909949733841,13.715935929182521,8.40234375
3250,2018-12-10,2021-09-20,31.0,34.996942580944044,12.893363164335627,8.1357421875
3251,2018-12-10,2021-08-20,30.0,34.276941716078575,14.256472386928582,9.2373046875
3252,2018-12-10,2021-07-20,29.0,32.73781379671512,12.889013092121116,8.64453125
3253,2018-12-10,2021-06-21,28.0,31.33866826502601,11.923815232235743,8.2421875
3254,2018-12-10,2021-05-20,27.0,29.64300164161425,9.78889496894167,7.0400390625
3255,2018-12-10,2021-04-20,26.0,28.97076656650067,11.426025255771814,8.44921875
3256,2018-12-10,2021-03-22,25.0,27.67310319402817,10.692412776112675,8.1630859375
3257,2018-12-10,2021-02-22,24.0,26.353217409656505,9.805072540235438,7.720703125
3258,2018-12-10,2021-01-20,23.0,25.14751297791248,9.337012947445569,7.669921875
3259,2018-12-10,2020-12-21,22.0,23.466588028226898,6.666309219213172,5.69921875
3260,2018-12-10,2020-11-20,21.0,22.42375778173277,6.779798960632244,6.02734375
3261,2018-12-10,2020-10-20,20.0,20.99448998796208,4.972449939810399,4.6171875
3262,2018-12-10,2020-09-21,19.0,19.477046714465306,2.510772181396348,2.42578125
3263,2018-12-10,2020-08-20,18.0,18.595293274114592,3.307184856192179,3.34375
3264,2018-12-10,2020-07-20,17.0,17.530632417221938,3.121367160129045,3.302734375
3265,2018-12-10,2020-06-22,16.0,16.131593953343966,0.8224622083997879,0.904296875
3266,2018-12-10,2020-05-20,15.0,14.734751184760974,-1.7683254349268414,-2.056640625
3267,2018-12-10,2020-04-20,14.0,13.414037933980257,-4.1854433287124495,-5.1015625
3268,2018-12-10,2020-03-20,13.0,11.485929483235248,-11.646696282805786,-14.884765625
3269,2018-12-10,2020-02-20,12.0,12.928199768600525,7.73499807167104,10.5546875
3270,2018-12-10,2020-01-20,11.0,11.638491108117357,5.8044646192487,8.41796875
3271,2018-12-10,2019-12-20,10.0,10.473200792037295,4.732007920372947,7.32421875
3272,2018-12-10,2019-11-20,9.0,9.303340662783787,3.3704518087087485,5.55859375
3273,2018-12-10,2019-10-21,8.0,8.158893505132507,1.9861688141563416,3.49609375
3274,2018-12-10,2019-09-20,7.0,7.268804216590345,3.8400602370049293,7.3828125
3275,2018-12-10,2019-08-20,6.0,6.198919056739557,3.315317612325952,6.953125
3276,2018-12-10,2019-07-22,5.0,5.193561209741598,3.8712241948319637,8.875
3277,2018-12-10,2019-06-20,4.0,4.138804563446541,3.470114086163534,8.91015625
3278,2018-12-10,2019-05-20,3.0,3.0545655084801693,1.8188502826723092,5.203125
3279,2018-12-10,2019-04-23,2.0,2.083217143014707,4.160857150735353,13.375
3280,2018-12-10,2019-03-20,1.0,1.0185901449194348,1.8590144919434781,6.953125
3281,2018-12-10,2019-02-20,,,,
3282,2018-12-10,2019-01-21,,,,
3283,2018-12-10,2018-12-20,,,,
3300,2018-11-12,2023-01-20,48.0,46.83126143810341,-2.4348720039512273,-1.099609375
3301,2018-11-12,2022-12-20,47.0,44.78504665284557,-4.71266669607325,-2.1904296875
3302,2018-11-12,2022-11-21,46.0,45.00741098008707,-2.1578022172020153,-1.009765625
3303,2018-11-12,2022-10-20,45.0,42.63346068923783,-5.2589762461381575,-2.544921875
