"Date","Price","Open","High","Low","Change %"
"Oct 05, 2020","696.670","696.670","696.670","696.670","0.11%"
"Oct 02, 2020","695.870","695.870","695.870","695.870","-0.05%"
"Oct 01, 2020","696.200","696.200","696.200","696.200","0.32%"
"Sep 30, 2020","693.950","693.950","693.950","693.950","-0.02%"
"Sep 29, 2020","694.080","694.080","694.080","694.080","0.05%"
"Sep 28, 2020","693.740","693.740","693.740","693.740","0.40%"
"Sep 25, 2020","691.000","691.000","691.000","691.000","0.42%"
"Sep 24, 2020","688.130","688.130","688.130","688.130","-0.22%"
"Sep 23, 2020","689.670","689.670","689.670","689.670","-0.13%"
"Sep 22, 2020","690.570","690.570","690.570","690.570","0.09%"
"Sep 21, 2020","689.940","689.940","689.940","689.940","-0.02%"
"Sep 18, 2020","690.090","690.090","690.090","690.090","-0.21%"
"Sep 17, 2020","691.530","691.530","691.530","691.530","-0.16%"
"Sep 16, 2020","692.630","692.630","692.630","692.630","0.11%"
"Sep 15, 2020","691.890","691.890","691.890","691.890","0.22%"
"Sep 14, 2020","690.340","690.340","690.340","690.340","0.28%"
"Sep 11, 2020","688.430","688.430","688.430","688.430","0.20%"
"Sep 10, 2020","687.080","687.080","687.080","687.080","-0.34%"
"Sep 09, 2020","689.450","689.450","689.450","689.450","0.12%"
"Sep 08, 2020","688.610","688.610","688.610","688.610","-0.26%"
"Sep 07, 2020","690.400","690.400","690.400","690.400","-0.10%"
"Sep 04, 2020","691.070","691.070","691.070","691.070","-0.50%"
"Sep 03, 2020","694.510","694.510","694.510","694.510","-0.50%"
"Sep 02, 2020","697.990","697.990","697.990","697.990","0.78%"
"Sep 01, 2020","692.600","692.600","692.600","692.600","0.30%"
"Aug 31, 2020","690.540","690.540","690.540","690.540","-0.33%"
"Aug 28, 2020","692.830","692.830","692.830","692.830","-0.00%"
"Aug 27, 2020","692.860","692.860","692.860","692.860","-0.07%"
"Aug 26, 2020","693.330","693.330","693.330","693.330","0.24%"
"Aug 25, 2020","691.670","691.670","691.670","691.670","-0.22%"
"Aug 24, 2020","693.170","693.170","693.170","693.170","0.12%"
"Aug 21, 2020","692.320","692.320","692.320","692.320","0.15%"
"Aug 20, 2020","691.300","691.300","691.300","691.300","0.08%"
"Aug 19, 2020","690.750","690.750","690.750","690.750","0.06%"
"Aug 18, 2020","690.370","690.370","690.370","690.370","0.02%"
"Aug 17, 2020","690.230","690.230","690.230","690.230","0.25%"
