"Date","Price","Open","High","Low","Change %"
"Oct 24, 2019","147.620","147.620","147.620","147.620","0.22%"
"Oct 23, 2019","147.300","147.300","147.300","147.300","0.15%"
"Oct 22, 2019","147.080","147.080","147.080","147.080","0.08%"
"Oct 21, 2019","146.960","146.960","146.960","146.960","-0.15%"
"Oct 17, 2019","147.180","147.180","147.180","147.180","-0.01%"
"Oct 16, 2019","147.200","147.200","147.200","147.200","-0.17%"
"Oct 15, 2019","147.450","147.450","147.450","147.450","0.48%"
"Oct 14, 2019","146.740","146.740","146.740","146.740","-0.04%"
"Oct 11, 2019","146.800","146.800","146.800","146.800","0.73%"
"Oct 10, 2019","145.740","145.740","145.740","145.740","-0.01%"
"Oct 09, 2019","145.750","145.750","145.750","145.750","0.12%"
"Oct 08, 2019","145.570","145.570","145.570","145.570","-0.53%"
"Oct 07, 2019","146.350","146.350","146.350","146.350","-0.07%"
"Oct 04, 2019","146.450","146.450","146.450","146.450","0.56%"
"Oct 03, 2019","145.630","145.630","145.630","145.630","0.17%"
"Oct 02, 2019","145.390","145.390","145.390","145.390","-1.10%"
"Oct 01, 2019","147.000","147.000","147.000","147.000","-0.62%"
"Sep 30, 2019","147.910","147.910","147.910","147.910","0.32%"
"Sep 27, 2019","147.440","147.440","147.440","147.440","-0.16%"
"Sep 26, 2019","147.670","147.670","147.670","147.670","0.26%"
"Sep 25, 2019","147.290","147.290","147.290","147.290","-0.07%"
"Sep 24, 2019","147.390","147.390","147.390","147.390","-0.14%"
"Sep 23, 2019","147.590","147.590","147.590","147.590","0.01%"
"Sep 20, 2019","147.570","147.570","147.570","147.570","0.17%"
"Sep 19, 2019","147.320","147.320","147.320","147.320","0.11%"
"Sep 18, 2019","147.160","147.160","147.160","147.160","0.05%"
"Sep 17, 2019","147.090","147.090","147.090","147.090","-0.24%"
"Sep 16, 2019","147.440","147.440","147.440","147.440","0.19%"
"Sep 13, 2019","147.160","147.160","147.160","147.160","-0.16%"
"Sep 12, 2019","147.400","147.400","147.400","147.400","0.01%"
"Sep 11, 2019","147.380","147.380","147.380","147.380","0.62%"
"Sep 10, 2019","146.470","146.470","146.470","146.470","-0.07%"
"Sep 09, 2019","146.570","146.570","146.570","146.570","-0.19%"
"Sep 06, 2019","146.850","146.850","146.850","146.850","0.21%"
"Sep 05, 2019","146.540","146.540","146.540","146.540","0.35%"
"Sep 04, 2019","146.030","146.030","146.030","146.030","0.27%"
"Sep 03, 2019","145.630","145.630","145.630","145.630","-0.11%"
"Sep 02, 2019","145.790","145.790","145.790","145.790","0.14%"
"Aug 30, 2019","145.590","145.590","145.590","145.590","0.49%"
"Aug 29, 2019","144.880","144.880","144.880","144.880","0.56%"
"Aug 28, 2019","144.080","144.080","144.080","144.080","0.23%"
"Aug 27, 2019","143.750","143.750","143.750","143.750","0.19%"
"Aug 26, 2019","143.480","143.480","143.480","143.480","0.12%"
"Aug 23, 2019","143.310","143.310","143.310","143.310","-0.78%"
"Aug 22, 2019","144.440","144.440","144.440","144.440","-0.10%"
"Aug 21, 2019","144.580","144.580","144.580","144.580","0.47%"
"Aug 20, 2019","143.910","143.910","143.910","143.910","-0.19%"
"Aug 19, 2019","144.190","144.190","144.190","144.190","0.49%"
